Id,Count
w_db2d2ac,5
w_20baeef,1
w_9b16b48,2
w_d3311fa,1
w_917cc49,3
w_1289b63,4
w_dea042e,3
w_c1715f5,5
w_b1c5c0b,1
w_a9822dd,3
w_ccc26ea,4
w_3c58b68,1
w_23852a0,6
w_0abe9e7,1
w_0323574,2
w_267c7e3,2
w_ae7887b,2
w_c509e1e,2
w_9d840d6,2
w_26ba5fd,5
w_a58d6d5,1
w_409747f,1
w_d658a66,1
w_e010426,2
w_c31e72f,1
w_4f3dc75,2
w_f5a7f03,1
w_092d942,1
w_6e55e73,2
w_0c69117,3
w_896b139,2
w_b9edd7b,2
w_9525c07,2
w_1b70f3f,1
w_5b94456,2
w_21b94e3,1
w_938ee78,1
w_5823d7b,2
w_f128a4d,7
w_e89442d,1
w_67b3af9,3
w_818f08c,2
w_03ad89c,4
w_7058149,1
w_82481c1,2
w_f0708c8,1
w_717756b,2
w_143ea92,2
w_b385045,1
w_0dfb4f6,1
w_2ef9c36,1
w_5781883,1
w_2036a57,2
w_63386cd,2
w_411325a,1
w_7c6e8f0,1
w_b79abd4,2
w_e2e7384,10
w_00f340d,2
w_13ffdcf,1
w_e51c0e9,3
w_e6264df,2
w_d875f4d,8
w_16b7fec,3
w_b5d45d4,2
w_43614bc,1
w_9712235,3
w_181ab06,1
w_e31480f,1
w_79cfcab,1
w_ad343a6,6
w_12aae3e,6
w_2b39f31,3
w_3128adb,2
w_64cddcd,1
w_f79ca64,1
w_cbd5013,3
w_6eec015,2
w_5999d7a,1
w_782c71d,1
w_0ee7878,12
w_c0c5cae,1
w_54fd73d,2
w_1c6465a,6
w_7918564,1
w_030e2cf,8
w_f9fd8f9,2
w_6e6e6bc,4
w_9eab46a,3
w_c1b34d2,5
w_86f34e8,2
w_f6eed29,2
w_420254e,4
w_e739a48,1
w_c11f9d8,5
w_9db1fb1,5
w_16c264e,3
w_e26e0fc,1
w_9ad3618,5
w_9094c50,1
w_413933b,1
w_44a3ca5,2
w_0630c3e,3
w_dcc14b3,2
w_5d36478,1
w_57437ee,1
w_1f41b98,3
w_cc93694,2
w_2fdf4cb,1
w_bd572cf,2
w_b9bae7f,2
w_36c8c0d,1
w_f1eb6cd,1
w_b1dbfd3,1
w_bc6171b,2
w_aee9487,2
w_732d22c,2
w_9119b08,2
w_0ffa15f,2
w_3f21fed,2
w_3ffae11,2
w_dadaa2e,1
w_1f429ff,2
w_e79b4d0,3
w_50193ae,1
w_d66d8f4,2
w_b5d72cb,1
w_00289b1,2
w_9cff87c,2
w_b5657c7,2
w_491b2e5,2
w_d05827c,1
w_1e99233,1
w_7d79c77,2
w_c94f151,3
w_51e0e04,1
w_5796069,3
w_c82b49f,3
w_a2b9ae8,2
w_803ad0d,2
w_6aca6f9,1
w_0bb9927,2
w_f391bb0,2
w_228c7ee,1
w_1ff410a,1
w_38c6a8d,4
w_3da0eae,6
w_7709151,1
w_1029215,9
w_f8511e9,3
w_639867f,3
w_9060d27,2
w_5258623,3
w_2cd7341,1
w_012678c,5
w_d9c9d8d,2
w_cde1082,3
w_ad7b758,1
w_17be6f2,1
w_46796cc,5
w_a112639,1
w_6c777a0,1
w_3643be7,7
w_653099f,2
w_b7babc0,4
w_cbcb5ed,2
w_108b2ed,2
w_0b7ce1e,1
w_ac2574c,2
w_e8ab3c8,1
w_ffa542b,3
w_e64cf9a,2
w_62fc862,4
w_85923bb,3
w_d0528f6,7
w_2a1a125,4
w_502e72f,4
w_550ca18,3
w_efa895a,2
w_378bf61,1
w_7388288,2
w_fa2ec89,9
w_b1c8a8b,2
w_f9bffb5,2
w_5d90c48,2
w_bb2cbcf,4
w_5ed2a38,2
w_89a0473,2
w_3b71107,8
w_4689352,1
w_609529a,2
w_f8bb266,3
w_c5c01af,2
w_da16ee8,3
w_68df91a,1
w_3a241cf,3
w_90336d0,2
w_6658081,5
w_7ed8dac,1
w_a2a40d2,3
w_68fc65d,1
w_3fadd3e,2
w_038dfc0,3
w_b950c88,8
w_44a6509,2
w_4132bb8,5
w_4735be5,1
w_c55519c,4
w_4135cb8,3
w_b7ad0fb,1
w_9e591f3,1
w_0f031ca,2
w_89d9699,1
w_50f8a28,1
w_db30d65,1
w_61e136d,3
w_ea902fb,6
w_e52ff99,2
w_46c4c49,6
w_7a427f2,3
w_05f8c99,1
w_92ac4b2,1
w_e5203ea,1
w_ee05147,1
w_20c0bc0,3
w_14bfbe2,3
w_02469a1,2
w_79843ce,1
w_49e0d44,1
w_8936c44,6
w_22cdc5f,2
w_a5b6ea7,5
w_14e5fe2,4
w_7203b68,1
w_fb4f74a,2
w_d1b3a00,2
w_2e69752,2
w_f119baa,2
w_47aa042,2
w_6aa9d4e,4
w_e11afff,5
w_e2d8b09,1
w_31438a5,2
w_e2530bf,1
w_950c471,1
w_b4d0c14,1
w_686bbcb,2
w_06e4776,2
w_5d1c9eb,2
w_fe87282,4
w_b210a87,2
w_d83d524,1
w_7677b27,2
w_b7ec7f8,1
w_18a06fd,2
w_5d35047,1
w_0e1eccb,1
w_ed1c5c2,1
w_e6d5621,5
w_b708e98,4
w_d48dfda,1
w_5ce4848,1
w_afabbbc,1
w_e0f4a42,1
w_8947728,1
w_0532483,2
w_be5615a,2
w_c59d4b1,1
w_b384a00,1
w_2972f31,9
w_6df47c6,7
w_105b860,1
w_9e5854c,2
w_260ff2c,6
w_f201548,1
w_535448f,3
w_c4e658b,1
w_9ed5f69,2
w_cc57ddc,3
w_b475feb,1
w_9fac3c2,2
w_8694cb5,1
w_86f3e45,2
w_9b1d3d5,2
w_a71d6bf,4
w_cafe0d0,2
w_472b51c,4
w_cc09685,2
w_80bb6c7,2
w_708c3d2,5
w_5b8b487,2
w_58d8bbd,2
w_da2d813,2
w_394f053,4
w_b8f1666,1
w_78e7020,2
w_71ec6d4,2
w_0cfae04,3
w_f1ec368,2
w_8e74601,4
w_df3b4cf,1
w_7b4ffdd,2
w_8141e4e,2
w_44479bb,2
w_f347577,1
w_687c6d3,3
w_d94fa7a,2
w_b037216,2
w_e05c1a2,2
w_260a2e7,1
w_c87817e,1
w_0a2e1ef,3
w_a26cf66,1
w_d0a7600,3
w_01ed442,1
w_90f0cd0,1
w_4982a49,1
w_1217536,4
w_bd4c2f4,1
w_63ff0ac,2
w_89948b1,1
w_8c28a3c,2
w_f573d1d,1
w_b45ce21,1
w_82de056,1
w_1da93f8,1
w_d09a047,2
w_de8def8,3
w_7f4e31e,3
w_565d73a,2
w_3aecb5c,2
w_1472271,3
w_ee64de3,1
w_4888003,6
w_b7dbec2,2
w_9ca9776,2
w_365b7ad,1
w_e65664f,1
w_febd4fe,1
w_2b1b04e,1
w_29cde7c,1
w_80acb6f,2
w_eafacda,2
w_a616378,1
w_3207433,5
w_21d5943,2
w_859dbc3,4
w_a1d016d,2
w_706e4fb,2
w_8ef9b33,1
w_b389fe8,2
w_292956e,1
w_ce72e73,3
w_5616581,1
w_f75dc98,2
w_ca1d5a8,2
w_8ab401c,1
w_8fa8bef,1
w_dea6580,2
w_641df87,1
w_0ef790d,4
w_3b970db,3
w_102821e,3
w_3789389,1
w_e1702d4,3
w_85222f9,3
w_15fb899,2
w_5fbbce9,1
w_4fd7b80,2
w_e78ecbc,1
w_6c2e008,1
w_df4b60a,1
w_a31ead9,3
w_ff94900,1
w_1870783,1
w_4274db3,2
w_711552b,2
w_776a885,1
w_95f78f6,3
w_bef54e9,5
w_f4a9357,2
w_a3cbe89,1
w_1275240,5
w_be776c7,8
w_62ec5a8,5
w_55a34c7,5
w_2c3c217,2
w_4f7eac5,1
w_445cc76,1
w_c8f9c4b,1
w_cf5d69c,2
w_aa45520,2
w_83eaf7e,1
w_2b49489,2
w_5d8ee24,1
w_8d9d59a,6
w_6bab2bd,4
w_7cc2687,2
w_21ae2d7,2
w_ac867fb,2
w_19dfa67,1
w_506ff2f,1
w_76a45de,2
w_5360e39,1
w_8ed7a45,1
w_b6e4761,2
w_fec4ddf,1
w_2db0644,2
w_1e3e9a7,2
w_650f061,2
w_167a348,1
w_2009f8b,4
w_be06898,1
w_72c56cc,3
w_244ab03,2
w_dbf651b,3
w_4adb4e9,1
w_d210085,2
w_8c8f8b6,2
w_7d4d7cd,3
w_da08395,3
w_7052419,2
w_175d6fa,1
w_887c387,1
w_efaba3b,1
w_2b7f65a,1
w_6b155e9,2
w_490d198,1
w_4c2af2c,2
w_af48048,6
w_3278209,2
w_0ac1b5f,1
w_c156d0a,2
w_63b91aa,8
w_d12e2eb,1
w_9c89384,2
w_e32ad9c,2
w_2497490,1
w_d17b0c5,5
w_d3d9c3c,1
w_39141fc,4
w_3716cec,1
w_0bbc3cb,1
w_fdf618d,3
w_9e58786,2
w_f15f7be,1
w_b1e0959,1
w_9714922,1
w_e6d9cdd,2
w_bafb1e8,1
w_e0d3a78,4
w_1afed1e,2
w_5ae831c,1
w_dff32c6,1
w_e1c5b57,2
w_70fa383,3
w_7a320a3,1
w_15a9ec1,2
w_9b46d56,2
w_f864358,2
w_58f3fd4,2
w_d16eb60,3
w_b1330fd,2
w_f339c6d,1
w_b2e75dc,2
w_22a168a,1
w_d24c654,5
w_5946cd1,4
w_39b9efe,2
w_69c8945,3
w_13b343c,2
w_631564e,2
w_981baf4,2
w_f176dcf,3
w_c38eb22,2
w_15b3f09,2
w_dcee281,1
w_b7aa4d8,2
w_3346f4e,3
w_171794e,1
w_07cb113,2
w_45e0e10,1
w_d51cb28,1
w_eafeccd,1
w_2cdde18,1
w_fae4be5,1
w_a37815c,1
w_596c806,1
w_022d2f5,2
w_f150d99,2
w_64f4963,1
w_f493161,1
w_7f1f285,1
w_8fb247e,2
w_53aa231,2
w_c616473,1
w_fa70157,1
w_329ec8b,1
w_6555d06,2
w_4951cb9,1
w_90a2cf7,1
w_614b549,3
w_41429ea,2
w_6684eea,2
w_eae983e,2
w_13937e4,2
w_3dc1e42,1
w_f7cb97d,2
w_e818b1a,7
w_b21cfe4,2
w_377ef2c,1
w_10a4e10,1
w_685b8e1,1
w_8be0240,3
w_049ae2e,3
w_6af9b02,1
w_b4b2b67,1
w_715b1b5,3
w_036bc54,3
w_19410fe,1
w_b019a50,1
w_9e33316,1
w_ce5c5eb,1
w_1887b5a,3
w_a331c8b,1
w_6d35e41,3
w_99d33cf,2
w_7834cde,2
w_40efb29,3
w_e66ac81,1
w_bc28a13,2
w_05cc23c,2
w_b77efda,2
w_3de9056,5
w_bc65e7f,1
w_0d43823,3
w_59109e5,5
w_bfed9c6,2
w_5c6bd71,2
w_1b6f30f,2
w_836e895,3
w_a7806ad,1
w_88065f2,6
w_bb086fc,1
w_e0f635c,1
w_0d54c55,1
w_1a9e018,1
w_24b5070,1
w_722a04a,3
w_ad6df15,1
w_28cb717,2
w_798f466,1
w_1403973,2
w_6caa59f,1
w_b4cf4b1,1
w_d3734df,2
w_c5935ae,1
w_f5d4627,1
w_b7b0ad7,3
w_fc6a5a2,1
w_1719d81,1
w_4e864fd,3
w_dcc6f42,2
w_205708f,1
w_49cd60d,1
w_6441130,1
w_781654e,1
w_4640cdc,1
w_ff7a4ae,1
w_e3c4772,3
w_4ac8e76,1
w_0fefc62,3
w_1be76f5,3
w_015a4bf,1
w_3cc4623,2
w_7b06e7e,1
w_eae373b,1
w_7e51d7b,2
w_71a1a08,4
w_c18dafe,1
w_0301302,1
w_ac835f9,2
w_0e0f074,4
w_41dd026,2
w_fea5f70,1
w_8e47efa,5
w_fb52b93,1
w_c5ee28a,3
w_6cb1ff1,2
w_d8dda8d,2
w_0b9cab4,1
w_56cb095,3
w_444b771,1
w_365e82b,1
w_e86689c,2
w_faad3f8,2
w_1d6a51b,1
w_e8b5980,2
w_7d09141,2
w_a3bb16b,1
w_53b6917,1
w_f0d3b4f,1
w_01cb0c4,3
w_cb0e8c2,1
w_c5e1472,2
w_d9c78ee,1
w_31154fa,3
w_9a2b01d,1
w_0eab54f,2
w_44e59c7,1
w_0bf90d9,3
w_091ec23,2
w_0115c24,1
w_325f8d2,2
w_260b2ac,1
w_a009604,2
w_633ead1,3
w_b0cadc0,2
w_f7e29b4,1
w_733a794,1
w_22f46ab,1
w_c1bab16,1
w_96c5fe0,2
w_df1f698,4
w_0a6e626,1
w_6dedb5c,1
w_2719f85,1
w_289778b,1
w_f666bb4,1
w_1fc4625,1
w_cfa9fb2,2
w_653dde1,1
w_db38863,1
w_f381082,2
w_6041acb,2
w_0577ccc,3
w_b38f64b,4
w_d6a2ad8,2
w_5831e13,2
w_9e98f50,2
w_d73c048,2
w_0d7b050,4
w_00d5e98,1
w_0f03c44,2
w_f351d4b,3
w_5ad1ac9,1
w_ccf1342,1
w_35f2f8d,1
w_42d6484,3
w_439b6cf,2
w_cfeb24b,1
w_4a1b689,2
w_2fc317c,1
w_a86c082,1
w_888a1ea,1
w_5045d2c,2
w_6afdf63,3
w_281a8cd,3
w_4e73055,2
w_c713416,1
w_4cc050e,2
w_dcd9088,5
w_abd9d0b,1
w_be1a38b,2
w_c028816,1
w_f82777d,1
w_39efa30,2
w_abf193d,4
w_16f4e1e,2
w_c89981f,1
w_702b2c4,1
w_15b5df2,1
w_7656c1a,6
w_a1b7b83,2
w_2c2e6b9,1
w_d063697,1
w_78ab4d4,2
w_5778858,4
w_3c629a2,2
w_e6dfc39,3
w_f4980e2,2
w_f1b016e,1
w_d5bbfbc,1
w_d5c0064,1
w_6091feb,1
w_dc3e9cc,2
w_ef439a1,2
w_036dbd0,1
w_4ab6b16,1
w_480d478,3
w_b003eb0,1
w_c98f1ad,2
w_fb6fbcb,1
w_448e190,1
w_79a2659,2
w_2570b49,1
w_409c63d,1
w_db484db,2
w_2dd6b62,1
w_832917d,1
w_3d67c3b,1
w_58ddf90,1
w_81f8d47,2
w_aa02b8b,1
w_3f78360,2
w_a473267,3
w_7d458aa,7
w_9d6c63d,2
w_89db63b,2
w_b39cbc8,1
w_0e8341d,1
w_d6fde02,2
w_08d5864,1
w_697c75f,1
w_f082806,1
w_84f9ab0,6
w_e493834,1
w_8739af5,3
w_a0534e5,3
w_5871dfd,4
w_905944f,1
w_dce66a9,1
w_317c071,4
w_b403feb,3
w_ecad2c9,1
w_a33b6d6,1
w_29af733,3
w_c49a22d,1
w_dd6dddf,1
w_bf7c89a,5
w_e8658e7,2
w_3ad0f37,1
w_2e1416e,1
w_66dd189,1
w_08b0eac,3
w_f5fcb45,4
w_c0e27e9,5
w_d4661be,5
w_5a7e338,2
w_689cfe2,2
w_1baf8df,3
w_71f5c74,1
w_03193e5,1
w_e2fd1e1,1
w_e9ef5e9,1
w_62ff333,1
w_3404de1,1
w_5557f1e,2
w_a5e109b,1
w_1b0c4b7,4
w_b0f07c7,1
w_47daed4,1
w_636b9a8,2
w_1ca7433,1
w_0fe07b7,1
w_555e037,1
w_97ec13c,1
w_787af6b,3
w_56af0a9,3
w_eaf9662,1
w_d76f21b,2
w_cf8cd88,2
w_5db0eb7,1
w_6d80008,5
w_d3e5689,1
w_bc57d81,1
w_3bf887a,1
w_7a3f10d,1
w_fd3a3f0,1
w_f7702cd,4
w_2e54183,2
w_c49e344,1
w_bb6217a,2
w_be5ee58,1
w_334d7eb,1
w_1b5b199,2
w_20edfc3,1
w_d223b2e,5
w_10d9667,1
w_463295b,2
w_91c94ad,3
w_dd04e32,1
w_2759bb6,1
w_45a768c,1
w_2a6d5ee,2
w_712b916,2
w_2e5d992,1
w_193bf22,2
w_e008923,1
w_2fec5ea,1
w_b28898a,3
w_d10cf66,1
w_dd837b1,3
w_7c5fa3c,2
w_815a843,1
w_9583b7e,1
w_bc101a3,2
w_b495218,2
w_a68cf64,1
w_cdf834e,1
w_ad91d77,2
w_8c8c45a,2
w_257e223,1
w_c057db0,1
w_74f9ede,2
w_d588ecb,3
w_8c0e550,3
w_1647882,1
w_c8d05b6,1
w_ccf3551,4
w_0a1fcd6,1
w_ad880b8,1
w_7ec388a,1
w_8a4618d,2
w_88adb3a,2
w_b8ee123,1
w_4fdb4c1,3
w_faab6df,1
w_ecd9cc4,1
w_d007a72,2
w_ec1eb03,1
w_8debfa9,1
w_c73e8e9,1
w_ee9db93,1
w_7b05eeb,1
w_d0e6e7d,3
w_b60ef24,2
w_5b463cf,4
w_b421d21,1
w_1650208,3
w_d7aef56,3
w_1a071a3,1
w_e8b2157,1
w_51b4749,2
w_d3e323d,3
w_bb9306c,2
w_9800d65,1
w_60aa749,3
w_707ce0f,1
w_ebe9709,1
w_50f9d24,1
w_d63c8d1,1
w_28c1ced,1
w_d6553ba,2
w_952c233,1
w_144ecb6,1
w_664a4bb,1
w_ad2bb89,1
w_15e3099,2
w_408835c,1
w_addd610,3
w_95f3c8e,1
w_c40419a,1
w_b3c3fa5,2
w_af7a56f,3
w_470be90,2
w_7547b9a,2
w_3155d04,2
w_7e70b7c,1
w_e73d9a5,3
w_351a377,2
w_169253a,1
w_0aea542,2
w_17f5d1d,1
w_8de77f8,2
w_7af5b09,3
w_6840783,2
w_185044d,2
w_265ac62,3
w_069c25b,5
w_454df60,2
w_ce44322,1
w_76fab39,1
w_65cc057,1
w_1ab568f,1
w_71ed685,1
w_0f1cf57,4
w_81ed5f8,2
w_37d7c02,1
w_4369be0,2
w_f1acf49,1
w_1e3caae,1
w_3216236,2
w_2ff0834,5
w_7b6483e,1
w_1b70bda,1
w_e64c432,2
w_84f08b7,2
w_bcb2fe3,3
w_d91feb2,3
w_b1be75f,2
w_7c82391,3
w_59915b1,2
w_a10515b,3
w_8dd3f4a,1
w_966b510,2
w_c380132,1
w_88eaa39,3
w_8ac1fd6,1
w_5d06edd,2
w_faad2b1,1
w_fdfd867,1
w_5234c83,1
w_68ef337,1
w_52adbfa,2
w_83e0076,3
w_1693b27,2
w_725bf15,1
w_5877e51,2
w_e709b7d,2
w_73e5b74,1
w_f94d9bb,1
w_c80541e,3
w_19fb122,2
w_fd0d9a2,2
w_5cc8711,2
w_99f608a,2
w_f08d3f7,1
w_db491c8,1
w_5e2589b,3
w_1104cca,2
w_2ac6611,1
w_2d3ef19,1
w_1574bd1,2
w_9fb95f6,2
w_5a8902d,3
w_96dd362,1
w_59fb9d2,1
w_44fc980,2
w_d44dfdc,1
w_a8b65e2,2
w_60f4a66,2
w_a94ea72,1
w_277d911,1
w_398323d,1
w_23ce00e,9
w_00d5466,1
w_b5e6c9c,6
w_21b3c7e,2
w_6db266a,1
w_cf18ab7,1
w_190375b,3
w_571cf6d,1
w_0d145d4,3
w_82479e4,2
w_f6bae1a,1
w_2757c07,1
w_f11cbbc,1
w_7d46ac3,2
w_3bfa4f8,1
w_a763725,1
w_a7757d4,2
w_1b1dd05,2
w_d06e2d0,1
w_122e247,3
w_5f0fcab,2
w_68a89b5,1
w_7e9df91,2
w_a2aaf01,2
w_fbe3f59,1
w_9e020d1,1
w_69edff7,2
w_f0a8b3e,1
w_99f5a1a,1
w_866f40e,2
w_48d22a3,2
w_c56fefc,2
w_cff6c83,3
w_c262606,3
w_65ffd7d,6
w_7c23d73,1
w_2117e10,1
w_4be6d99,1
w_7064855,2
w_df54dcb,2
w_57bf435,2
w_da5b8fe,2
w_2a1a012,1
w_f2571bd,1
w_8e9f047,2
w_78fbecd,2
w_ed620af,2
w_cc85af7,2
w_f629616,1
w_a4a0867,1
w_1ccea93,3
w_9884e90,2
w_01a1d88,1
w_e36b021,3
w_276390d,1
w_0182687,2
w_2137c6f,8
w_5b5b849,2
w_e1f57e7,10
w_04de239,2
w_310226c,1
w_bace126,1
w_a4b73a0,1
w_acfc8c1,2
w_2f8de4f,4
w_b096c92,1
w_1b5fd1b,1
w_3a4789b,1
w_9143ee7,3
w_47e88ee,1
w_05fbf14,1
w_6e97efe,1
w_80dfb8e,1
w_cc07b1d,1
w_e5c28c9,2
w_7bbf268,1
w_76b8e6f,3
w_8075847,3
w_bf5403e,2
w_3217fd7,1
w_d357277,2
w_e096f02,3
w_32838db,6
w_b4c805b,2
w_4a61e0a,2
w_4d7df64,2
w_35e991b,1
w_8daccba,1
w_f40dfa0,1
w_45a6d4e,3
w_8d80478,1
w_232f528,1
w_26a55ed,1
w_50155e6,1
w_e026c82,1
w_b8e1687,3
w_76586af,1
w_20950a9,10
w_4488584,2
w_98d1f63,1
w_6c6ff4f,2
w_b959a0d,1
w_a96ebe6,1
w_46e59f5,1
w_877de07,5
w_0e26d1a,1
w_726c717,2
w_f7193ed,2
w_60c073b,1
w_7ef8a85,1
w_fe0c54f,1
w_46ea040,3
w_3ae4d85,1
w_38c8a8d,4
w_feb4051,1
w_d287825,3
w_1457f13,2
w_7069d70,2
w_77d1d8a,1
w_9614e63,1
w_06ec6e6,1
w_36828b8,3
w_5252dc7,2
w_b7b1472,3
w_71fbd51,2
w_45473b9,2
w_1fecb34,3
w_d603939,2
w_86ecf59,1
w_e885d82,1
w_b26717d,2
w_b639aa6,1
w_81eee24,2
w_f05a1df,1
w_3d7bc85,1
w_dced3f2,2
w_07d4b0a,3
w_6c33987,1
w_17a4a41,1
w_f652809,2
w_a5a0a57,1
w_2284d86,2
w_36f2ebb,2
w_26301f8,2
w_d4bc4ff,1
w_a8d79b6,1
w_9785e30,2
w_438dd0b,1
w_9021014,7
w_19a0b30,1
w_fd718fb,1
w_7f5d9fd,1
w_2d5b0e1,2
w_c4862bb,2
w_d803cef,1
w_36b8101,5
w_22d96e7,3
w_d4b1766,4
w_13d4fd0,2
w_119f570,1
w_971e2c5,1
w_801eb08,2
w_b441850,1
w_d9e7ed3,1
w_dcb4b9a,1
w_bb7d9d5,1
w_f8b4ea9,5
w_d1696f9,1
w_88503f1,1
w_c200e52,2
w_927f345,2
w_8cd5c91,1
w_85baa9d,1
w_43f3361,3
w_d84afa9,1
w_dfc200b,3
w_349c277,1
w_ceda389,1
w_6908715,2
w_d284505,1
w_742f7f5,1
w_d4999d4,1
w_af9b524,1
w_2f8eda5,1
w_728c615,4
w_7707132,2
w_595dbd3,1
w_0e2b483,1
w_f78a4b1,1
w_c59d924,2
w_ead2fa6,1
w_8f1a60f,2
w_86665cc,1
w_2c3f556,2
w_e29ed08,1
w_a11932d,1
w_f4605bf,1
w_4182dba,3
w_1f62b56,1
w_3a1969c,1
w_5157259,2
w_f1ec429,1
w_0003639,1
w_fa887d3,1
w_fd51859,2
w_36e5992,1
w_cb4d3ed,2
w_49ce813,1
w_25d662d,2
w_415f090,1
w_9037ac5,1
w_c5e8495,1
w_bc022c6,2
w_13c715a,2
w_0bdc5d5,2
w_4c218b5,3
w_3c8b9ea,1
w_6ee9735,1
w_f10d0eb,1
w_d24ae04,1
w_ac51301,2
w_00a41ba,1
w_327175f,5
w_671b041,4
w_620dffe,3
w_3cc7dc4,1
w_78ca251,3
w_6e85f95,2
w_1dd336a,1
w_9387099,1
w_1f1774e,1
w_3cde3ea,1
w_9a1f31b,2
w_07c946d,1
w_31e1bc1,1
w_361a865,2
w_c720f04,1
w_b3cf11e,1
w_fe8aee2,1
w_75648fc,2
w_f0184c0,1
w_0b4f7cf,1
w_0a8a451,1
w_73435d0,4
w_194bea2,3
w_8301946,2
w_0c59853,3
w_c8901c6,2
w_e97509e,2
w_9ff0b7b,1
w_87b0e69,2
w_1728040,1
w_a0c732f,1
w_5bef7cb,1
w_e2b0292,2
w_69cce86,1
w_1082fdc,3
w_f737a6c,1
w_7c21ab5,1
w_05081a8,2
w_b2bc0c9,2
w_8b8dcf5,2
w_830b95a,1
w_c751a77,2
w_25d7e08,2
w_2f79ae3,1
w_74e6a59,2
w_5d438a9,1
w_dee1b17,1
w_f77e282,2
w_d71289d,2
w_538cdf2,1
w_4f9c015,9
w_fb8e059,2
w_9a8c7dd,1
w_c2426a1,2
w_be36790,3
w_682897f,1
w_f9b13d2,2
w_0c80c53,2
w_0ee1b0f,3
w_3079e26,3
w_8bcc197,2
w_fed1938,1
w_1247b8c,2
w_527a019,1
w_2f841ea,1
w_c5ed5fe,1
w_66639d4,1
w_415dea0,2
w_f18a3c9,1
w_42388df,2
w_1106cbb,1
w_0c7ab0d,1
w_867550f,1
w_2148753,2
w_0ce537a,1
w_44c1eef,2
w_6cec90c,2
w_f3f23d6,2
w_65a1bfa,1
w_80a59e6,5
w_56a96ed,5
w_596f6bc,2
w_a9a4878,3
w_5515886,1
w_179c9f0,4
w_a92e68e,1
w_cda8eb8,1
w_894296c,3
w_74c924a,3
w_0d61101,2
w_ae6ac74,5
w_f7ec202,1
w_24e9b5d,1
w_7e016f2,1
w_5cc76f8,2
w_6e7cf1c,2
w_2296421,1
w_b38d36d,2
w_19bd11d,1
